data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396	
D00540	0.26531	0.28571	0.28333	0.26531	0.26531	0.23077	0.28000	0.42857	0.38776	0.14286	0.28070	0.22449	0.18966	0.35714	0.20000	0.34694	0.32653	0.26531	0.26531	0.24000	0.22449	0.36735	0.18367	0.40816	0.32203	0.24490	0.26531	0.34694	0.30357	0.36986	0.32653	0.22449	0.34694	0.32653	0.44898	0.14516	0.38776	0.33333	0.22449	0.28070	0.20408	0.30612	0.20408	0.17308	0.20408	0.22764	0.26190	0.24490	0.26531	0.67347	0.12245	0.38776	0.22449	0.12245	0.18367	0.34694	0.22449	0.30612	0.30612	0.22449	0.41379	0.45614	0.18182	0.29091	0.40816	0.22449	0.28571	1.00000	0.18367	0.24490	0.32143	0.34694	0.36735	0.38776	0.31765	0.24490	0.36735	0.29508	0.26531	0.20408	0.24194	0.28571	0.30000	0.28571	0.18367	0.32653	0.35000	0.20408	0.26531	0.18367	0.23077	0.26923	0.39437	0.27143	0.36667	0.39130	0.62295	0.34694	0.29412	0.28571	0.30000	0.26531	0.51020	0.22764	0.26531	0.26250	0.24490	0.33333	0.29231	0.17647	0.27397	0.26531	0.28571	0.26531	0.15686	0.38776	0.40816	0.49180	0.34694	0.28571	0.22449	0.31818	0.22059	0.24590	0.29688	0.32653	0.26531	0.30612	0.29630	0.27451	0.26316	0.38776	0.38776	0.32653	0.28767	0.36735	0.31081	0.34783	0.33333	0.22449	0.40678	0.22449	0.30612	0.38028	0.20000	0.44898	0.14286	0.28571	0.20896	0.31579	0.31395	0.34483	0.25926	0.34615	0.27368	0.37313	0.55932	0.36842	0.28571	0.34694	0.38182	0.30612	0.32099	0.21569	0.22302	0.24490	0.26531	0.40816	0.26531	0.26531	0.36735	0.30612	0.22449	0.32692	0.26667	0.34694	0.34694	0.20408	0.30612	0.36735	0.26531	0.32353	0.26531	0.18367	0.24638	0.25974	0.24490	0.20408	0.24490	0.22523	0.30769	0.42424	0.25397	0.30612	0.21622	0.19091	0.38776	0.20408	0.42857	0.34694	0.41071	0.42857	0.26531	0.19492	0.34375	0.20408	0.16327	0.31944	0.25490	0.26531	0.34694	0.39216	0.22449	0.21311	0.12245	0.13559	0.22807	0.26531	0.24691	0.40816	0.26531	0.22449	0.28571	
D00542	0.13333	0.23333	0.15000	0.19149	0.24000	0.13846	0.14000	0.18750	0.25000	0.08000	0.15789	0.18919	0.13793	0.16071	0.12000	0.30000	0.33333	0.09302	0.18750	0.20000	0.17391	0.18919	0.14286	0.18519	0.07627	0.19149	0.18421	0.26316	0.14286	0.12329	0.22727	0.15385	0.22581	0.18750	0.28125	0.14516	0.21429	0.11594	0.14634	0.15789	0.17073	0.14894	0.19565	0.17308	0.17073	0.07317	0.10714	0.21622	0.14286	0.22500	0.12121	0.20000	0.15789	0.13333	0.15556	0.31034	0.17500	0.17391	0.20690	0.16667	0.15517	0.15789	0.12727	0.14545	0.30769	0.16129	0.25000	0.18367	1.00000	0.12500	0.14286	0.13333	0.20690	0.25714	0.10588	0.19231	0.33333	0.14754	0.16667	0.18750	0.12903	0.18919	0.12857	0.20833	0.19048	0.20833	0.16667	0.15909	0.20000	0.18750	0.17308	0.11538	0.12676	0.12857	0.13333	0.13043	0.14754	0.28125	0.06618	0.08036	0.16000	0.28000	0.19444	0.08943	0.20000	0.11250	0.11905	0.13043	0.10769	0.17647	0.12329	0.21429	0.28571	0.21622	0.13725	0.19149	0.27273	0.13115	0.17143	0.21429	0.12766	0.13636	0.08824	0.14754	0.14062	0.15556	0.14583	0.11429	0.16667	0.17647	0.11842	0.15152	0.16667	0.25000	0.10959	0.26471	0.12162	0.11594	0.13725	0.17391	0.13559	0.16279	0.06452	0.11268	0.10909	0.17949	0.20000	0.13514	0.11940	0.11842	0.10465	0.15517	0.11111	0.12821	0.09474	0.13433	0.15254	0.17544	0.14286	0.31034	0.16364	0.21875	0.08642	0.15686	0.06475	0.25926	0.22727	0.20000	0.22500	0.18919	0.27273	0.19149	0.15385	0.17308	0.15000	0.29630	0.17073	0.20513	0.24324	0.12903	0.18519	0.13235	0.13514	0.12821	0.13043	0.10390	0.12195	0.21622	0.18750	0.09910	0.13846	0.16667	0.15873	0.05000	0.07207	0.04091	0.25000	0.16129	0.16667	0.21951	0.14286	0.15152	0.20588	0.07627	0.14062	0.17391	0.10714	0.11111	0.17647	0.30769	0.24138	0.15686	0.09677	0.13115	0.18367	0.13559	0.14035	0.19048	0.11111	0.18421	0.21429	0.16216	0.19444	
D00559	0.21875	0.12500	0.23333	0.23404	0.31250	0.24615	0.28000	0.29167	0.25000	0.15625	0.24561	0.18919	0.25862	0.33929	0.30000	0.31250	0.31250	0.27907	0.25000	0.26000	0.18750	0.24324	0.25000	0.25000	0.19492	0.29787	0.15789	0.25000	0.21429	0.24658	0.31818	0.18750	0.21875	0.21875	0.15625	0.12903	0.21875	0.18841	0.24390	0.26316	0.21951	0.27660	0.28261	0.23077	0.21951	0.15447	0.20238	0.24324	0.28571	0.27500	0.24242	0.31250	0.31579	0.15625	0.20000	0.18750	0.37500	0.21739	0.25000	0.25000	0.20690	0.24561	0.16364	0.23636	0.28125	0.31250	0.15625	0.24490	0.12500	1.00000	0.25000	0.21875	0.34375	0.28571	0.21176	0.25000	0.28125	0.24590	0.20833	0.22917	0.17742	0.32432	0.25714	0.16667	0.30952	0.27083	0.35000	0.25000	0.28889	0.25000	0.30769	0.23077	0.23944	0.17143	0.16667	0.23188	0.29508	0.28125	0.16176	0.16071	0.36000	0.15625	0.33333	0.18699	0.22857	0.20000	0.35714	0.23188	0.21538	0.17647	0.27397	0.40625	0.21875	0.21622	0.33333	0.25532	0.18182	0.26230	0.28571	0.31250	0.23404	0.19697	0.19118	0.21311	0.28125	0.22222	0.35417	0.28571	0.31481	0.25490	0.23684	0.30303	0.34375	0.37500	0.24658	0.23529	0.31081	0.20290	0.23529	0.21739	0.27119	0.23256	0.28125	0.26761	0.25455	0.33333	0.17500	0.43243	0.26866	0.26316	0.20930	0.20690	0.29630	0.26923	0.23158	0.23881	0.30508	0.21053	0.22222	0.28125	0.30909	0.40625	0.29630	0.27451	0.15108	0.31250	0.40625	0.28889	0.17500	0.24324	0.21212	0.21277	0.17949	0.30769	0.31667	0.21875	0.29268	0.20513	0.27027	0.28125	0.18750	0.25000	0.40541	0.23077	0.24638	0.24675	0.51220	0.21622	0.18750	0.18018	0.23077	0.24242	0.20635	0.43750	0.18018	0.09091	0.27778	0.31250	0.25000	0.31707	0.26786	0.27273	0.23529	0.15254	0.23438	0.32609	0.21875	0.18056	0.19608	0.21875	0.31250	0.31373	0.25000	0.26230	0.18367	0.15254	0.26316	0.31250	0.23457	0.21053	0.21429	0.24324	0.16667	
D00560	0.21429	0.25000	0.13333	0.21429	0.28571	0.18462	0.21429	0.28571	0.44643	0.26786	0.12281	0.32143	0.22414	0.16071	0.50000	0.32143	0.32143	0.53571	0.39286	0.30357	0.21429	0.37500	0.28571	0.39286	0.27966	0.23214	0.26786	0.19643	0.26786	0.24658	0.41071	0.25000	0.37500	0.39286	0.33929	0.25806	0.37500	0.36232	0.28571	0.15789	0.19643	0.35714	0.33929	0.32143	0.21429	0.25203	0.19048	0.30357	0.41071	0.33929	0.33929	0.33929	0.33929	0.32143	0.17857	0.21429	0.35714	0.30357	0.37500	0.32143	0.31034	0.54386	0.26786	0.26786	0.14286	0.21429	0.25000	0.32143	0.14286	0.25000	1.00000	0.41071	0.39286	0.30357	0.25882	0.19643	0.23214	0.19672	0.30357	0.30357	0.38710	0.32143	0.27143	0.35714	0.30357	0.35714	0.36667	0.17857	0.28571	0.33929	0.30357	0.20513	0.32394	0.31429	0.23333	0.30435	0.31148	0.28571	0.27206	0.19643	0.28571	0.23214	0.41071	0.21138	0.39286	0.23750	0.25000	0.28986	0.20000	0.19643	0.28767	0.28571	0.21429	0.25000	0.30357	0.60714	0.25000	0.31148	0.41071	0.21429	0.35714	0.33333	0.29412	0.32787	0.40625	0.50000	0.35714	0.46429	0.42857	0.39286	0.19737	0.41071	0.30357	0.33929	0.31507	0.26786	0.28378	0.28986	0.32143	0.19643	0.35593	0.28571	0.35714	0.40845	0.46429	0.41071	0.26786	0.39286	0.22388	0.26316	0.25581	0.27586	0.33929	0.33333	0.26316	0.34328	0.25424	0.21053	0.31746	0.33929	0.26786	0.30357	0.34568	0.16071	0.23741	0.21429	0.19643	0.37500	0.23214	0.44643	0.30357	0.25000	0.25000	0.39286	0.20000	0.26786	0.39286	0.23214	0.32143	0.41071	0.35714	0.23529	0.37500	0.39286	0.18841	0.27273	0.32143	0.33929	0.28571	0.21622	0.18462	0.46970	0.38095	0.30357	0.27928	0.16818	0.30357	0.28571	0.46429	0.32143	0.32143	0.53571	0.32143	0.22881	0.31250	0.19643	0.26786	0.40278	0.28571	0.19643	0.33929	0.33929	0.37500	0.24590	0.28571	0.32203	0.21053	0.19643	0.32099	0.41071	0.30357	0.37500	0.21429	
D00563	0.36667	0.30000	0.15000	0.19149	0.43333	0.13846	0.28000	0.33333	0.47727	0.30000	0.15789	0.45946	0.27586	0.17857	0.48000	0.40000	0.43333	0.44186	0.46875	0.38000	0.30000	0.54054	0.33333	0.66667	0.22034	0.23404	0.21053	0.23333	0.28571	0.20548	0.47727	0.20000	0.38710	0.50000	0.37500	0.32258	0.66667	0.27536	0.26829	0.15789	0.26829	0.36170	0.30435	0.30769	0.24390	0.19512	0.11905	0.37838	0.54286	0.40000	0.42424	0.43333	0.55263	0.33333	0.24444	0.20000	0.52500	0.34783	0.46667	0.33333	0.37931	0.42105	0.36364	0.41818	0.13333	0.19355	0.30000	0.34694	0.13333	0.21875	0.41071	1.00000	0.36667	0.40000	0.25882	0.26667	0.30000	0.21311	0.31250	0.33333	0.40323	0.45946	0.28571	0.22917	0.45238	0.41667	0.38333	0.27273	0.33333	0.37500	0.32692	0.12821	0.30986	0.30000	0.31667	0.30435	0.29508	0.37500	0.17647	0.12500	0.32000	0.20000	0.44444	0.15447	0.54286	0.18750	0.33333	0.30435	0.16923	0.33333	0.23288	0.33333	0.16667	0.24324	0.31373	0.31915	0.27273	0.39344	0.51429	0.13333	0.34043	0.27273	0.32353	0.31148	0.34375	0.51111	0.50000	0.54286	0.37037	0.37255	0.13158	0.87879	0.33333	0.40000	0.32877	0.23529	0.22973	0.30435	0.31373	0.21739	0.40678	0.25581	0.67742	0.33803	0.34545	0.33333	0.30000	0.54054	0.22388	0.22368	0.17442	0.31034	0.38889	0.29487	0.17895	0.31343	0.27119	0.28070	0.28571	0.40000	0.23636	0.31250	0.29630	0.21569	0.17266	0.06667	0.16667	0.46667	0.25000	0.56757	0.39394	0.23404	0.25641	0.34615	0.28333	0.20000	0.41463	0.30769	0.35135	0.67742	0.26667	0.23529	0.35135	0.48718	0.14493	0.20779	0.39024	0.27027	0.31250	0.17117	0.16923	0.39394	0.33333	0.53333	0.23423	0.11364	0.38889	0.29032	0.76667	0.36585	0.42857	0.66667	0.38235	0.14407	0.34375	0.17391	0.16667	0.36111	0.33333	0.30000	0.36667	0.41176	0.61290	0.18033	0.24490	0.33898	0.19298	0.20000	0.27160	0.31579	0.33333	0.37838	0.27778	
D00574	0.41379	0.23333	0.25000	0.27660	0.41379	0.20000	0.36000	0.37500	0.50000	0.27586	0.26316	0.32432	0.34483	0.26786	0.36000	0.50000	0.68966	0.34884	0.40625	0.50000	0.31034	0.40541	0.24138	0.44828	0.20339	0.31915	0.28947	0.44828	0.32143	0.26027	0.38636	0.20690	0.67742	0.37500	0.50000	0.27419	0.44828	0.28986	0.26829	0.26316	0.21951	0.44681	0.34783	0.28846	0.21951	0.20325	0.19048	0.37838	0.42857	0.45000	0.27273	0.46667	0.42105	0.23333	0.22222	0.41379	0.40000	0.39130	0.41379	0.36667	0.36207	0.38596	0.32727	0.41818	0.24138	0.19355	0.31034	0.36735	0.20690	0.34375	0.39286	0.36667	1.00000	0.45714	0.29412	0.24138	0.43333	0.26230	0.29167	0.29167	0.32258	0.48649	0.35714	0.31250	0.40476	0.39583	0.36667	0.22727	0.37778	0.31250	0.42308	0.20513	0.33803	0.32857	0.25000	0.31884	0.31148	0.56250	0.18382	0.15179	0.32000	0.17241	0.47222	0.18699	0.40000	0.25000	0.35714	0.34783	0.26154	0.43137	0.26027	0.41379	0.17241	0.27027	0.35294	0.38298	0.36364	0.34426	0.45714	0.20690	0.31915	0.24242	0.33824	0.29508	0.28125	0.35556	0.45833	0.42857	0.37037	0.41176	0.19737	0.39394	0.40000	0.55172	0.28767	0.32353	0.29730	0.27536	0.39216	0.21739	0.30508	0.32558	0.32258	0.35211	0.29091	0.35897	0.32500	0.32432	0.26866	0.25000	0.25581	0.34483	0.37037	0.32051	0.23158	0.32836	0.28814	0.31579	0.30159	0.55172	0.40000	0.46875	0.24691	0.25490	0.18705	0.24138	0.24138	0.44444	0.37500	0.45946	0.42424	0.36170	0.23077	0.38462	0.33333	0.37931	0.48780	0.30769	0.37838	0.45161	0.20690	0.27941	0.40541	0.30769	0.20290	0.24675	0.26829	0.32432	0.39583	0.19820	0.27692	0.39394	0.30159	0.44828	0.17117	0.12273	0.44444	0.22581	0.46667	0.48780	0.32143	0.42424	0.47059	0.14407	0.34375	0.21739	0.20690	0.34722	0.37255	0.31034	0.55172	0.39216	0.32258	0.19672	0.30612	0.33898	0.22807	0.31034	0.23457	0.36842	0.35714	0.51351	0.30556	
D00598	0.31429	0.25714	0.30000	0.31915	0.45714	0.27692	0.26000	0.31250	0.45455	0.25714	0.29825	0.27027	0.24138	0.28571	0.38000	0.71429	0.54286	0.41860	0.40000	0.30000	0.28571	0.37838	0.31429	0.45714	0.25424	0.34043	0.21053	0.40000	0.35714	0.27397	0.50000	0.20000	0.45714	0.42857	0.28571	0.29032	0.42857	0.28986	0.36585	0.31579	0.26829	0.34043	0.54348	0.32692	0.24390	0.21951	0.22619	0.35135	0.37143	0.40000	0.34286	0.68571	0.34211	0.25714	0.31111	0.34286	0.32500	0.32609	0.57143	0.22857	0.32759	0.33333	0.27273	0.34545	0.31429	0.25714	0.22857	0.38776	0.25714	0.28571	0.30357	0.40000	0.45714	1.00000	0.34118	0.31429	0.45714	0.32787	0.35417	0.35417	0.27419	0.43243	0.41429	0.29167	0.33333	0.39583	0.33333	0.36364	0.48889	0.33333	0.42308	0.25641	0.36620	0.31429	0.28333	0.37681	0.29508	0.42857	0.23529	0.18750	0.30000	0.25714	0.36111	0.23577	0.34286	0.32500	0.26190	0.40580	0.26154	0.33333	0.24658	0.51429	0.40000	0.32432	0.35294	0.36170	0.37143	0.29508	0.45714	0.25714	0.42553	0.30303	0.29412	0.27869	0.32812	0.35556	0.43750	0.31429	0.38889	0.37255	0.25000	0.45714	0.34286	0.68571	0.27397	0.37143	0.28378	0.27536	0.29412	0.32609	0.32203	0.27907	0.42857	0.38028	0.32727	0.30769	0.22500	0.35135	0.26866	0.28947	0.24419	0.32759	0.31481	0.38462	0.24211	0.37313	0.28814	0.36842	0.26984	0.62857	0.29091	0.57143	0.30864	0.29412	0.20863	0.22857	0.31429	0.33333	0.37500	0.40541	0.77143	0.38298	0.33333	0.44231	0.33333	0.42857	0.31707	0.41026	0.56757	0.37143	0.34286	0.29412	0.37838	0.28205	0.30435	0.23377	0.43902	0.29730	0.39583	0.23423	0.29231	0.34848	0.30159	0.34286	0.23423	0.14091	0.97222	0.37143	0.42857	0.39024	0.32143	0.37143	0.34286	0.20339	0.34375	0.19565	0.20000	0.29167	0.29412	0.28571	0.51429	0.33333	0.31429	0.27869	0.26531	0.25424	0.31579	0.37143	0.27160	0.36842	0.40476	0.35135	0.30556	
D00601	0.15294	0.28235	0.31765	0.30588	0.27059	0.30588	0.31765	0.31765	0.35294	0.17647	0.32941	0.20000	0.22353	0.27059	0.29412	0.31765	0.25882	0.24706	0.25882	0.31765	0.20000	0.24706	0.17647	0.28235	0.35593	0.28235	0.22353	0.20000	0.32941	0.30588	0.29412	0.16471	0.27059	0.27059	0.27059	0.27059	0.27059	0.28235	0.27059	0.30588	0.28235	0.28235	0.30588	0.29412	0.27059	0.36585	0.27059	0.31765	0.23529	0.32941	0.24706	0.25882	0.25882	0.23529	0.35294	0.24706	0.27059	0.40000	0.23529	0.24706	0.32941	0.35294	0.29412	0.29412	0.21176	0.25882	0.18824	0.31765	0.10588	0.21176	0.25882	0.25882	0.29412	0.34118	1.00000	0.22353	0.23529	0.35294	0.28235	0.38824	0.23529	0.36471	0.80000	0.28235	0.29412	0.36471	0.38824	0.29412	0.34118	0.32941	0.40000	0.24706	0.41176	0.41176	0.36471	0.37647	0.28235	0.27059	0.36765	0.32143	0.31765	0.18824	0.30588	0.29268	0.27059	0.57647	0.24706	0.42353	0.28235	0.28235	0.28235	0.25882	0.28235	0.31765	0.29412	0.32941	0.29412	0.32941	0.24706	0.23529	0.27059	0.35294	0.23529	0.30588	0.35294	0.30588	0.27059	0.23529	0.37647	0.36471	0.23529	0.25882	0.25882	0.27059	0.29412	0.31765	0.28235	0.34118	0.25882	0.30588	0.31765	0.25882	0.24706	0.35294	0.21176	0.27059	0.23529	0.24706	0.25882	0.24706	0.22093	0.37647	0.28235	0.44706	0.48421	0.43529	0.27059	0.52941	0.37647	0.29412	0.55294	0.27059	0.27059	0.34118	0.38129	0.22353	0.15294	0.36471	0.41176	0.27059	0.36471	0.42353	0.24706	0.34118	0.36471	0.31765	0.35294	0.34118	0.34118	0.23529	0.24706	0.36471	0.27059	0.24706	0.28235	0.27059	0.25882	0.24706	0.30588	0.30631	0.29412	0.30588	0.36471	0.16471	0.36036	0.29091	0.35294	0.18824	0.27059	0.35294	0.34118	0.27059	0.35294	0.27966	0.64706	0.23529	0.12941	0.30588	0.32941	0.20000	0.29412	0.43529	0.22353	0.27059	0.28235	0.34118	0.24706	0.22353	0.27059	0.32941	0.34118	0.25882	0.24706	
D00604	0.26923	0.30000	0.18333	0.21277	0.19231	0.15385	0.18000	0.20833	0.27273	0.23077	0.17544	0.27027	0.25862	0.16071	0.20000	0.23333	0.23077	0.20930	0.28125	0.30000	0.88462	0.35135	0.25000	0.29630	0.16102	0.27660	0.23684	0.30769	0.32143	0.15068	0.31818	0.15385	0.22581	0.18750	0.34375	0.20968	0.25000	0.23188	0.31707	0.17544	0.34146	0.23404	0.26087	0.19231	0.31707	0.14634	0.11905	0.29730	0.22857	0.22500	0.39394	0.26667	0.31579	0.36667	0.28889	0.27586	0.30000	0.32609	0.13793	0.30000	0.24138	0.26316	0.25455	0.23636	0.23077	0.25806	0.21429	0.24490	0.19231	0.25000	0.19643	0.26667	0.24138	0.31429	0.22353	1.00000	0.30000	0.22951	0.39583	0.27083	0.24194	0.40541	0.27143	0.25000	0.33333	0.29167	0.20000	0.36364	0.33333	0.27083	0.25000	0.15385	0.25352	0.27143	0.25000	0.23188	0.18033	0.31250	0.14706	0.12500	0.22000	0.23077	0.25000	0.13821	0.25714	0.17500	0.23810	0.23188	0.15385	0.23529	0.16438	0.28571	0.50000	0.51351	0.33333	0.25532	0.30303	0.19672	0.22857	0.21429	0.27660	0.22727	0.20588	0.21311	0.18750	0.33333	0.31250	0.17143	0.18519	0.25490	0.15789	0.36364	0.26667	0.28571	0.20548	0.50000	0.16216	0.20290	0.23529	0.43478	0.22034	0.20930	0.32258	0.23944	0.21818	0.38462	0.32500	0.29730	0.14925	0.15789	0.13953	0.27586	0.24074	0.26923	0.16842	0.23881	0.16949	0.22807	0.23810	0.24138	0.16364	0.25000	0.24691	0.21569	0.13669	0.11111	0.23077	0.20000	0.32500	0.24324	0.30303	0.34043	0.35897	0.19231	0.16667	0.37037	0.31707	0.35897	0.29730	0.29032	0.33333	0.17647	0.18919	0.25641	0.14493	0.12987	0.41463	0.24324	0.33333	0.14414	0.16923	0.19697	0.26984	0.19231	0.16216	0.10000	0.30556	0.29032	0.26667	0.26829	0.23214	0.24242	0.38235	0.14407	0.21875	0.15217	0.21429	0.23611	0.25490	0.23077	0.20690	0.17647	0.29032	0.14754	0.26531	0.23729	0.17544	0.15385	0.22222	0.26316	0.33333	0.18919	0.44444	
D00606	0.40000	0.13333	0.21667	0.21277	0.36667	0.18462	0.26000	0.29167	0.40909	0.23333	0.22807	0.35135	0.25862	0.25000	0.26000	0.40000	0.46667	0.30233	0.28125	0.42000	0.26667	0.37838	0.23333	0.36667	0.20339	0.23404	0.21053	0.26667	0.28571	0.23288	0.43182	0.23333	0.48387	0.31250	0.37500	0.24194	0.46667	0.27536	0.19512	0.22807	0.19512	0.31915	0.28261	0.26923	0.19512	0.18699	0.14286	0.35135	0.31429	0.37500	0.33333	0.56667	0.34211	0.20000	0.20000	0.26667	0.32500	0.32609	0.40000	0.20000	0.31034	0.29825	0.30909	0.36364	0.20000	0.19355	0.26667	0.36735	0.33333	0.28125	0.23214	0.30000	0.43333	0.45714	0.23529	0.30000	1.00000	0.24590	0.31250	0.35417	0.25806	0.37838	0.24286	0.33333	0.30952	0.37500	0.30000	0.27273	0.37778	0.27083	0.32692	0.17949	0.28169	0.30000	0.21667	0.26087	0.29508	0.56250	0.17647	0.13393	0.40000	0.23333	0.36111	0.19512	0.28571	0.18750	0.23810	0.30435	0.18462	0.31373	0.27397	0.40000	0.30000	0.29730	0.29412	0.31915	0.45455	0.31148	0.40000	0.23333	0.34043	0.24242	0.30882	0.29508	0.23438	0.35556	0.39583	0.28571	0.31481	0.33333	0.17105	0.42424	0.33333	0.50000	0.27397	0.29412	0.25676	0.24638	0.37255	0.23913	0.32203	0.25581	0.45161	0.26761	0.23636	0.38462	0.22500	0.35135	0.22388	0.26316	0.22093	0.27586	0.24074	0.29487	0.22105	0.26866	0.22034	0.31579	0.28571	0.36667	0.25455	0.40625	0.23457	0.29412	0.17266	0.23333	0.30000	0.35556	0.35000	0.35135	0.36364	0.27660	0.15385	0.34615	0.31667	0.33333	0.31707	0.23077	0.37838	0.32258	0.20000	0.25000	0.37838	0.28205	0.18841	0.25974	0.29268	0.27027	0.25000	0.20721	0.20000	0.31818	0.26984	0.33333	0.16216	0.11818	0.44444	0.29032	0.33333	0.41463	0.28571	0.33333	0.29412	0.13559	0.28125	0.17391	0.23333	0.26389	0.27451	0.73333	0.40000	0.33333	0.25806	0.18033	0.28571	0.30508	0.19298	0.20000	0.20988	0.28947	0.33333	0.43243	0.33333	
D00607	0.13115	0.18033	0.24590	0.31148	0.19672	0.24615	0.24590	0.26230	0.26230	0.14754	0.26230	0.11475	0.11475	0.18033	0.21311	0.22951	0.21311	0.14754	0.18033	0.22951	0.21311	0.21311	0.18033	0.19672	0.33898	0.22951	0.26230	0.26230	0.34426	0.28767	0.27869	0.14754	0.24590	0.21311	0.21311	0.17742	0.19672	0.24638	0.19672	0.29508	0.22951	0.22951	0.26230	0.29508	0.22951	0.30894	0.30952	0.29508	0.22951	0.27869	0.18033	0.19672	0.21311	0.16393	0.21311	0.31148	0.22951	0.37705	0.16393	0.13115	0.16393	0.26230	0.11475	0.14754	0.22951	0.18033	0.18033	0.29508	0.14754	0.24590	0.19672	0.21311	0.26230	0.32787	0.35294	0.22951	0.24590	1.00000	0.22951	0.36066	0.11290	0.22951	0.37143	0.16393	0.24590	0.29508	0.27869	0.21311	0.27869	0.21311	0.31148	0.33333	0.46479	0.32857	0.26230	0.44928	0.21311	0.27869	0.24265	0.25000	0.39344	0.14754	0.31148	0.30894	0.19672	0.31250	0.18033	0.31884	0.18462	0.26230	0.26027	0.21311	0.21311	0.27869	0.19672	0.31148	0.39344	0.19672	0.19672	0.24590	0.26230	0.18182	0.13235	0.13115	0.34375	0.24590	0.21311	0.24590	0.31148	0.32787	0.32895	0.22951	0.18033	0.24590	0.28767	0.27869	0.31081	0.36232	0.19672	0.34426	0.19672	0.18033	0.21311	0.21127	0.16393	0.22951	0.19672	0.24590	0.22388	0.30263	0.25581	0.21311	0.13115	0.38462	0.35789	0.40299	0.16393	0.18033	0.34921	0.27869	0.18033	0.24590	0.25926	0.77049	0.30216	0.29508	0.21311	0.29508	0.29508	0.22951	0.29508	0.36066	0.21311	0.26230	0.24590	0.24590	0.18033	0.26230	0.26230	0.21311	0.19672	0.27941	0.18033	0.19672	0.26087	0.31169	0.27869	0.24590	0.21311	0.27928	0.29231	0.25758	0.22222	0.16393	0.27027	0.21364	0.32787	0.19672	0.21311	0.29508	0.19672	0.24590	0.21311	0.21186	0.23438	0.19672	0.13115	0.15278	0.19672	0.19672	0.24590	0.21311	0.18033	0.16393	0.21311	0.13115	0.18033	0.27869	0.35802	0.29508	0.29508	0.21311	0.34426	
