data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00528	0.28571	0.3	0.18333	0.21277	0.42857	0.15385	0.24	0.3125	0.27907	0.42857	0.19298	0.36111	0.39655	0.2	0.3	0.3	0.32143	0.27907	0.22581	0.34694	0.28571	0.27778	0.14286	0.21429	0.17094	0.2766	0.34211	0.28571	0.30909	0.15068	0.25581	0.60714	0.29032	0.25	0.4375	0.17742	0.25	0.31884	0.34146	0.21053	0.2439	0.38298	0.28261	0.23077	0.2439	0.1626	0.17857	0.27027	0.25714	0.275	0.15625	0.2069	0.21622	0.16667	0.24444	0.37931	0.20513	0.26087	0.2069	0.26667	0.38596	0.24561	0.30909	0.27273	0.21429	0.19355	1.0	0.29167	0.25	0.13333	0.25	0.3	0.31034	0.20588	0.18824	0.21429	0.25	0.18033	0.42553	0.31915	0.33871	0.33333	0.21429	0.31915	0.2381	0.25532	0.18644	0.23256	0.27273	0.3125	0.25	0.14103	0.25352	0.24286	0.25	0.21739	0.25	0.35484	0.15672	0.10811	0.22449	0.35714	0.22222	0.13934	0.23529	0.175	0.2619	0.21739	0.18462	0.2549	0.19178	0.35714	0.35714	0.30556	0.3	0.3617	0.36364	0.18333	0.26471	0.17857	0.31111	0.27273	0.23881	0.36667	0.15625	0.26667	0.26087	0.25714	0.27778	0.33333	0.13158	0.3125	0.24138	0.35714	0.24658	0.40625	0.21622	0.17391	0.34	0.42222	0.2069	0.35714	0.16667	0.18571	0.33333	0.28947	0.375	0.19444	0.14925	0.22368	0.13953	0.27586	0.33962	0.22078	0.16842	0.23881	0.24138	0.28571	0.25397	0.34483	0.27273	0.29032	0.18987	0.15686	0.14388	0.21429	0.21429	0.24444	0.3	0.27778	0.24242	0.3617	0.28205	0.34615	0.28333	0.32143	0.29268	0.30769	0.35135	0.25806	0.42857	0.25	0.32432	0.20513	0.14493	0.15584	0.17949	0.40541	0.33333	0.15455	0.2	0.29231	0.27419	0.21429	0.13514	0.10455	0.22857	0.13333	0.23333	0.35	0.21429	0.21212	0.35294	0.14407	0.23438	0.19565	0.39286	0.25352	0.31373	0.25	0.37931	0.2549	0.19355	0.21311	0.36735	0.27119	0.24561	0.21429	0.23457	0.28947	0.2619	0.27027	0.37143
D00540	0.27083	0.29167	0.3	0.27083	0.27083	0.24615	0.28	0.41667	0.41667	0.14583	0.29825	0.20833	0.2069	0.34545	0.22	0.35417	0.33333	0.27083	0.25	0.26531	0.1875	0.35417	0.1875	0.41667	0.32479	0.25	0.27083	0.35417	0.29091	0.36986	0.33333	0.22917	0.35417	0.33333	0.45833	0.14516	0.39583	0.33333	0.22917	0.2807	0.1875	0.3125	0.1875	0.19231	0.1875	0.22764	0.2619	0.25	0.27083	0.6875	0.125	0.39583	0.20833	0.125	0.1875	0.35417	0.20833	0.3125	0.3125	0.22917	0.40351	0.45614	0.2	0.30909	0.41667	0.22917	0.29167	1.0	0.16667	0.20833	0.32143	0.35417	0.375	0.39583	0.31765	0.20833	0.35417	0.29508	0.27083	0.16667	0.25806	0.29167	0.3	0.29167	0.1875	0.3125	0.35593	0.20833	0.27083	0.1875	0.23077	0.26923	0.39437	0.28571	0.38333	0.3913	0.61667	0.33333	0.29851	0.27928	0.32653	0.27083	0.52083	0.22951	0.27083	0.2625	0.25	0.33333	0.30769	0.17647	0.28767	0.27083	0.29167	0.27083	0.16	0.375	0.41667	0.5	0.35417	0.29167	0.22917	0.31818	0.22388	0.23333	0.29688	0.33333	0.27083	0.3125	0.2963	0.29412	0.26316	0.39583	0.39583	0.33333	0.28767	0.35417	0.31081	0.36232	0.34	0.22917	0.39655	0.22917	0.3125	0.38571	0.2037	0.45833	0.14583	0.29167	0.20896	0.31579	0.31395	0.34483	0.24528	0.35065	0.27368	0.38806	0.55172	0.375	0.28571	0.35417	0.38182	0.3125	0.3038	0.21569	0.22302	0.22917	0.27083	0.39583	0.25	0.27083	0.375	0.29167	0.20833	0.34615	0.28333	0.35417	0.35417	0.20833	0.3125	0.375	0.25	0.32353	0.27083	0.1875	0.24638	0.25974	0.25	0.20833	0.22917	0.21818	0.30769	0.43077	0.27419	0.3125	0.21622	0.19091	0.39583	0.20833	0.4375	0.3125	0.41071	0.4375	0.27083	0.19492	0.34375	0.20833	0.16667	0.30986	0.27451	0.25	0.35417	0.39216	0.22917	0.21311	0.12245	0.15254	0.22807	0.27083	0.24691	0.41667	0.27083	0.22917	0.29167
D00542	0.21429	0.26667	0.13333	0.17021	0.28	0.12308	0.14	0.16667	0.23256	0.08	0.14035	0.16667	0.13793	0.14545	0.14	0.26667	0.30435	0.09302	0.16129	0.18367	0.14286	0.16667	0.10714	0.18519	0.06838	0.17021	0.18421	0.26316	0.14545	0.10959	0.2093	0.15385	0.22581	0.15625	0.25	0.12903	0.21429	0.11594	0.14634	0.14035	0.17073	0.14894	0.17391	0.15385	0.17073	0.06504	0.09524	0.18919	0.14286	0.2	0.15625	0.2069	0.13514	0.16667	0.17778	0.27586	0.15385	0.15217	0.2069	0.16667	0.12281	0.14035	0.12727	0.14545	0.32	0.12903	0.25	0.16667	1.0	0.13333	0.125	0.13333	0.24138	0.23529	0.09412	0.13043	0.33333	0.13115	0.17021	0.17021	0.12903	0.19444	0.11429	0.17021	0.19048	0.19149	0.15254	0.16279	0.18182	0.16667	0.15385	0.10256	0.11268	0.11429	0.13333	0.11594	0.13333	0.25806	0.0597	0.07207	0.14286	0.28	0.16667	0.07377	0.17647	0.1	0.11905	0.11594	0.10769	0.17647	0.10959	0.25926	0.2963	0.22222	0.14	0.17021	0.24242	0.13333	0.17647	0.25926	0.13333	0.12121	0.08955	0.11667	0.125	0.15556	0.15217	0.08571	0.14815	0.15686	0.10526	0.125	0.2069	0.25926	0.10959	0.25	0.10811	0.10145	0.12	0.17778	0.13793	0.16667	0.06667	0.11429	0.11111	0.15789	0.2	0.08333	0.1194	0.10526	0.09302	0.13793	0.11321	0.11688	0.08421	0.1194	0.13793	0.16071	0.12698	0.27586	0.14545	0.22581	0.07595	0.13725	0.05755	0.2963	0.28571	0.17778	0.2	0.16667	0.24242	0.17021	0.15385	0.15385	0.13333	0.25926	0.17073	0.17949	0.21622	0.12903	0.14815	0.11765	0.16216	0.12821	0.11594	0.1039	0.10256	0.21622	0.16667	0.08182	0.12308	0.13846	0.14516	0.05	0.06306	0.03636	0.22857	0.13333	0.16667	0.2	0.14286	0.15152	0.20588	0.0678	0.125	0.17391	0.10714	0.11268	0.15686	0.29167	0.24138	0.15686	0.09677	0.13115	0.16327	0.13559	0.14035	0.19048	0.09877	0.15789	0.19048	0.16216	0.2
D00559	0.23333	0.1	0.21667	0.21277	0.33333	0.23077	0.28	0.29167	0.25581	0.16667	0.22807	0.22222	0.22414	0.30909	0.3	0.26667	0.3	0.27907	0.25806	0.2449	0.13333	0.25	0.2	0.2	0.18803	0.2766	0.15789	0.2	0.2	0.21918	0.32558	0.16667	0.16129	0.21875	0.125	0.12903	0.16667	0.18841	0.21951	0.22807	0.19512	0.25532	0.23913	0.23077	0.19512	0.13821	0.17857	0.27027	0.28571	0.225	0.21875	0.26667	0.32432	0.1	0.2	0.13333	0.33333	0.21739	0.2	0.23333	0.19298	0.21053	0.18182	0.2	0.26667	0.29032	0.13333	0.20833	0.13333	1.0	0.23214	0.16667	0.3	0.26471	0.18824	0.2	0.33333	0.2459	0.19149	0.23404	0.16129	0.27778	0.22857	0.14894	0.30952	0.2766	0.30508	0.2093	0.27273	0.22917	0.30769	0.20513	0.22535	0.17143	0.16667	0.23188	0.26667	0.29032	0.14925	0.14414	0.36735	0.16667	0.27778	0.17213	0.23529	0.1875	0.33333	0.21739	0.21538	0.15686	0.26027	0.4	0.16667	0.19444	0.32	0.23404	0.15152	0.26667	0.26471	0.3	0.22222	0.18182	0.1791	0.18333	0.28125	0.2	0.32609	0.25714	0.2963	0.2549	0.21053	0.28125	0.3	0.33333	0.24658	0.1875	0.28378	0.2029	0.2	0.2	0.2931	0.2619	0.23333	0.24286	0.25926	0.28947	0.15	0.38889	0.26866	0.27632	0.18605	0.2069	0.30189	0.25974	0.22105	0.25373	0.2931	0.21429	0.22222	0.23333	0.27273	0.3871	0.27848	0.27451	0.14388	0.26667	0.4	0.28889	0.175	0.25	0.21212	0.21277	0.17949	0.28846	0.3	0.16667	0.26829	0.20513	0.27027	0.19355	0.16667	0.23529	0.45946	0.23077	0.21739	0.23377	0.48718	0.18919	0.1875	0.17273	0.21538	0.23077	0.17742	0.43333	0.18018	0.08636	0.25714	0.26667	0.2	0.325	0.25	0.27273	0.23529	0.14407	0.20313	0.32609	0.16667	0.16901	0.17647	0.26667	0.23333	0.29412	0.22581	0.22951	0.16327	0.13559	0.24561	0.26667	0.22222	0.21053	0.21429	0.21622	0.14286
D00560	0.21429	0.25	0.13333	0.21429	0.28571	0.18462	0.21429	0.28571	0.46429	0.26786	0.12281	0.32143	0.22414	0.16071	0.5	0.32143	0.33929	0.53571	0.41071	0.32143	0.21429	0.375	0.28571	0.39286	0.28205	0.23214	0.26786	0.19643	0.28571	0.24658	0.41071	0.25	0.375	0.39286	0.33929	0.25806	0.375	0.36232	0.28571	0.15789	0.19643	0.35714	0.33929	0.32143	0.21429	0.25203	0.19048	0.30357	0.41071	0.33929	0.32143	0.33929	0.35714	0.32143	0.17857	0.21429	0.375	0.30357	0.375	0.32143	0.31579	0.54386	0.26786	0.26786	0.16071	0.21429	0.25	0.32143	0.125	0.23214	1.0	0.41071	0.39286	0.30357	0.25882	0.17857	0.23214	0.19672	0.32143	0.30357	0.3871	0.30357	0.27143	0.375	0.30357	0.35714	0.37288	0.19643	0.28571	0.33929	0.30357	0.20513	0.32394	0.31429	0.23333	0.30435	0.31667	0.28571	0.27612	0.1982	0.30357	0.23214	0.41071	0.21311	0.41071	0.2375	0.25	0.28986	0.2	0.19643	0.28767	0.28571	0.21429	0.26786	0.32143	0.60714	0.25	0.31667	0.39286	0.21429	0.39286	0.33333	0.29851	0.33333	0.40625	0.5	0.35714	0.46429	0.42857	0.39286	0.19737	0.41071	0.30357	0.33929	0.31507	0.28571	0.28378	0.28986	0.33929	0.19643	0.34483	0.28571	0.33929	0.41429	0.48214	0.42857	0.26786	0.375	0.22388	0.26316	0.25581	0.27586	0.33929	0.32468	0.26316	0.34328	0.25862	0.19643	0.31746	0.33929	0.26786	0.30357	0.32911	0.16071	0.23741	0.21429	0.17857	0.375	0.23214	0.46429	0.30357	0.25	0.25	0.39286	0.2	0.26786	0.39286	0.23214	0.32143	0.41071	0.35714	0.23529	0.375	0.39286	0.18841	0.27273	0.32143	0.33929	0.28571	0.21818	0.18462	0.47692	0.3871	0.30357	0.27928	0.16818	0.30357	0.28571	0.46429	0.32143	0.32143	0.53571	0.32143	0.22881	0.3125	0.19643	0.26786	0.39437	0.28571	0.19643	0.33929	0.33929	0.375	0.2459	0.28571	0.32203	0.21053	0.19643	0.32099	0.41071	0.30357	0.375	0.21429
D00563	0.36667	0.3	0.15	0.19149	0.43333	0.13846	0.28	0.33333	0.48837	0.3	0.15789	0.44444	0.27586	0.18182	0.48	0.4	0.43333	0.44186	0.48387	0.38776	0.26667	0.55556	0.33333	0.66667	0.22222	0.23404	0.21053	0.23333	0.27273	0.20548	0.48837	0.2	0.3871	0.5	0.375	0.32258	0.66667	0.27536	0.26829	0.15789	0.26829	0.3617	0.30435	0.30769	0.2439	0.19512	0.11905	0.37838	0.54286	0.4	0.375	0.43333	0.56757	0.33333	0.24444	0.2	0.53846	0.34783	0.46667	0.33333	0.36842	0.42105	0.36364	0.41818	0.13333	0.19355	0.3	0.35417	0.13333	0.16667	0.41071	1.0	0.36667	0.38235	0.25882	0.23333	0.3	0.21311	0.29787	0.34043	0.40323	0.41667	0.28571	0.23404	0.45238	0.42553	0.38983	0.25581	0.31818	0.375	0.32692	0.12821	0.30986	0.3	0.31667	0.30435	0.3	0.35484	0.1791	0.12613	0.32653	0.2	0.44444	0.15574	0.55882	0.1875	0.33333	0.30435	0.16923	0.33333	0.23288	0.36667	0.13333	0.22222	0.32	0.31915	0.27273	0.4	0.5	0.13333	0.33333	0.27273	0.32836	0.3	0.34375	0.51111	0.52174	0.54286	0.37037	0.37255	0.13158	0.90625	0.36667	0.4	0.32877	0.125	0.22973	0.30435	0.32	0.2	0.41379	0.21429	0.66667	0.34286	0.33333	0.31579	0.3	0.55556	0.22388	0.22368	0.17442	0.31034	0.39623	0.2987	0.17895	0.31343	0.27586	0.28571	0.28571	0.4	0.23636	0.29032	0.29114	0.21569	0.17266	0.06667	0.16667	0.46667	0.25	0.58333	0.39394	0.23404	0.25641	0.34615	0.28333	0.2	0.41463	0.30769	0.35135	0.67742	0.26667	0.23529	0.35135	0.48718	0.14493	0.20779	0.38462	0.27027	0.3125	0.17273	0.16923	0.4	0.33871	0.53333	0.23423	0.11364	0.37143	0.26667	0.76667	0.325	0.42857	0.66667	0.38235	0.14407	0.34375	0.17391	0.16667	0.35211	0.33333	0.3	0.36667	0.41176	0.6129	0.18033	0.2449	0.33898	0.19298	0.2	0.2716	0.31579	0.33333	0.37838	0.22857
D00574	0.41379	0.23333	0.25	0.2766	0.41379	0.2	0.36	0.375	0.51163	0.27586	0.26316	0.33333	0.34483	0.27273	0.36	0.5	0.72414	0.34884	0.41935	0.5102	0.24138	0.41667	0.24138	0.44828	0.20513	0.31915	0.28947	0.44828	0.30909	0.26027	0.39535	0.2069	0.67742	0.375	0.5	0.27419	0.44828	0.28986	0.26829	0.26316	0.21951	0.44681	0.34783	0.28846	0.21951	0.20325	0.19048	0.37838	0.42857	0.45	0.25	0.44828	0.43243	0.23333	0.22222	0.41379	0.41026	0.3913	0.41379	0.36667	0.35088	0.38596	0.32727	0.41818	0.2069	0.19355	0.31034	0.375	0.24138	0.3	0.39286	0.36667	1.0	0.44118	0.29412	0.2069	0.44828	0.2623	0.2766	0.29787	0.32258	0.47222	0.35714	0.31915	0.40476	0.40426	0.37288	0.2093	0.36364	0.3125	0.42308	0.20513	0.33803	0.32857	0.25	0.31884	0.31667	0.58065	0.1791	0.15315	0.32653	0.17241	0.47222	0.18852	0.41176	0.25	0.35714	0.34783	0.26154	0.43137	0.26027	0.41379	0.17241	0.25	0.34	0.38298	0.36364	0.35	0.44118	0.17241	0.31111	0.24242	0.32836	0.28333	0.28125	0.35556	0.43478	0.42857	0.37037	0.41176	0.19737	0.375	0.37931	0.51724	0.28767	0.28125	0.2973	0.27536	0.4	0.2	0.31034	0.30952	0.3	0.34286	0.2963	0.34211	0.325	0.30556	0.26866	0.25	0.25581	0.34483	0.37736	0.31169	0.23158	0.32836	0.2931	0.32143	0.30159	0.55172	0.4	0.45161	0.24051	0.2549	0.18705	0.24138	0.2069	0.44444	0.375	0.47222	0.42424	0.3617	0.23077	0.38462	0.33333	0.37931	0.4878	0.30769	0.37838	0.45161	0.2069	0.27941	0.40541	0.30769	0.2029	0.24675	0.23077	0.32432	0.39583	0.2	0.27692	0.4	0.30645	0.44828	0.17117	0.12273	0.42857	0.2	0.46667	0.5	0.32143	0.42424	0.47059	0.14407	0.34375	0.21739	0.2069	0.33803	0.37255	0.37931	0.55172	0.39216	0.32258	0.19672	0.30612	0.33898	0.22807	0.31034	0.23457	0.36842	0.35714	0.51351	0.28571
D00598	0.32353	0.26471	0.28333	0.29787	0.44118	0.26154	0.26	0.29167	0.4186	0.26471	0.2807	0.22222	0.22414	0.29091	0.36	0.73529	0.52941	0.39535	0.38235	0.28571	0.26471	0.36111	0.29412	0.47059	0.24786	0.34043	0.18421	0.41176	0.32727	0.26027	0.46512	0.20588	0.41176	0.44118	0.26471	0.27419	0.44118	0.27536	0.39024	0.29825	0.26829	0.31915	0.52174	0.30769	0.2439	0.21138	0.21429	0.35135	0.34286	0.4	0.32353	0.67647	0.2973	0.26471	0.31111	0.32353	0.30769	0.34783	0.58824	0.20588	0.29825	0.31579	0.25455	0.32727	0.29412	0.20588	0.20588	0.39583	0.23529	0.26471	0.30357	0.38235	0.44118	1.0	0.32941	0.29412	0.44118	0.32787	0.34043	0.3617	0.27419	0.41667	0.4	0.2766	0.35714	0.3617	0.30508	0.34884	0.47727	0.3125	0.40385	0.24359	0.3662	0.3	0.28333	0.37681	0.3	0.38235	0.23134	0.18919	0.30612	0.26471	0.38889	0.22951	0.35294	0.325	0.2381	0.3913	0.24615	0.33333	0.24658	0.5	0.38235	0.30556	0.34	0.3617	0.35294	0.28333	0.44118	0.23529	0.42222	0.31818	0.28358	0.25	0.3125	0.33333	0.41304	0.31429	0.37037	0.37255	0.25	0.44118	0.32353	0.67647	0.26027	0.35294	0.27027	0.27536	0.3	0.31111	0.32759	0.28571	0.41176	0.37143	0.31481	0.28947	0.25	0.33333	0.25373	0.28947	0.23256	0.31034	0.32075	0.37662	0.24211	0.37313	0.2931	0.375	0.26984	0.58824	0.30909	0.55882	0.3038	0.29412	0.20144	0.23529	0.29412	0.35556	0.4	0.36111	0.79412	0.38298	0.35897	0.42308	0.31667	0.44118	0.31707	0.41026	0.59459	0.35294	0.35294	0.29412	0.35135	0.25641	0.28986	0.22078	0.41026	0.32432	0.39583	0.22727	0.29231	0.33846	0.30645	0.29412	0.23423	0.13636	0.97143	0.35294	0.41176	0.325	0.30357	0.32353	0.32353	0.19492	0.34375	0.21739	0.20588	0.26761	0.29412	0.29412	0.5	0.31373	0.29412	0.27869	0.26531	0.25424	0.29825	0.35294	0.28395	0.34211	0.40476	0.32432	0.28571
D00601	0.15294	0.28235	0.31765	0.30588	0.27059	0.30588	0.31765	0.31765	0.34118	0.17647	0.32941	0.18824	0.22353	0.27059	0.29412	0.31765	0.24706	0.24706	0.24706	0.30588	0.17647	0.23529	0.17647	0.28235	0.35897	0.28235	0.22353	0.2	0.31765	0.30588	0.29412	0.16471	0.27059	0.27059	0.27059	0.27059	0.27059	0.28235	0.27059	0.30588	0.28235	0.28235	0.30588	0.29412	0.27059	0.36585	0.27059	0.31765	0.23529	0.32941	0.23529	0.25882	0.24706	0.23529	0.35294	0.24706	0.25882	0.4	0.23529	0.24706	0.34118	0.35294	0.29412	0.29412	0.2	0.25882	0.18824	0.31765	0.09412	0.18824	0.25882	0.25882	0.29412	0.32941	1.0	0.18824	0.2	0.35294	0.27059	0.4	0.23529	0.35294	0.8	0.29412	0.29412	0.35294	0.37647	0.28235	0.32941	0.32941	0.4	0.24706	0.41176	0.41176	0.36471	0.37647	0.28235	0.25882	0.36567	0.32432	0.32941	0.18824	0.30588	0.29508	0.25882	0.57647	0.24706	0.42353	0.28235	0.28235	0.28235	0.27059	0.27059	0.30588	0.28235	0.32941	0.29412	0.31765	0.24706	0.22353	0.27059	0.35294	0.24706	0.31765	0.35294	0.30588	0.27059	0.23529	0.37647	0.36471	0.23529	0.25882	0.25882	0.27059	0.29412	0.30588	0.28235	0.34118	0.27059	0.29412	0.32941	0.25882	0.23529	0.35294	0.2	0.25882	0.23529	0.23529	0.25882	0.24706	0.22093	0.37647	0.29412	0.45882	0.48421	0.43529	0.27059	0.52941	0.37647	0.29412	0.55294	0.25882	0.27059	0.34118	0.38129	0.22353	0.15294	0.36471	0.41176	0.25882	0.36471	0.42353	0.24706	0.34118	0.36471	0.31765	0.35294	0.34118	0.34118	0.23529	0.24706	0.36471	0.27059	0.24706	0.28235	0.27059	0.24706	0.24706	0.30588	0.30909	0.29412	0.31765	0.35294	0.16471	0.36036	0.29091	0.34118	0.17647	0.27059	0.34118	0.34118	0.27059	0.35294	0.27966	0.64706	0.23529	0.12941	0.31765	0.32941	0.17647	0.29412	0.43529	0.22353	0.27059	0.28235	0.34118	0.24706	0.22353	0.27059	0.32941	0.34118	0.25882	0.23529
D00604	0.17391	0.3	0.13333	0.14894	0.16	0.12308	0.12	0.14583	0.23256	0.24	0.14035	0.22222	0.24138	0.14545	0.18	0.2	0.17391	0.23256	0.22581	0.26531	0.91304	0.27778	0.17857	0.25926	0.1453	0.23404	0.21053	0.30435	0.29091	0.10959	0.25581	0.19231	0.16129	0.15625	0.3125	0.19355	0.21429	0.21739	0.2439	0.14035	0.26829	0.23404	0.21739	0.17308	0.2439	0.13008	0.08333	0.27027	0.2	0.175	0.34375	0.24138	0.24324	0.3	0.28889	0.2069	0.23077	0.32609	0.13793	0.3	0.22807	0.22807	0.21818	0.2	0.2	0.16129	0.21429	0.20833	0.13043	0.2	0.17857	0.23333	0.2069	0.29412	0.18824	1.0	0.25926	0.19672	0.38298	0.25532	0.20968	0.38889	0.22857	0.25532	0.30952	0.23404	0.18644	0.30233	0.29545	0.25	0.21154	0.11538	0.22535	0.24286	0.23333	0.23188	0.15	0.22581	0.12687	0.10811	0.14286	0.24	0.19444	0.11475	0.20588	0.15	0.2381	0.2029	0.10769	0.17647	0.13699	0.25926	0.44444	0.5	0.3	0.2766	0.24242	0.15	0.20588	0.18519	0.26667	0.24242	0.1791	0.2	0.15625	0.28889	0.28261	0.14286	0.16667	0.23529	0.11842	0.3125	0.2069	0.25926	0.17808	0.46875	0.13514	0.17391	0.2	0.42222	0.18966	0.19048	0.3	0.21429	0.18519	0.36842	0.3	0.25	0.1194	0.14474	0.10465	0.24138	0.20755	0.23377	0.14737	0.23881	0.13793	0.17857	0.20635	0.2069	0.14545	0.22581	0.21519	0.19608	0.1223	0.07407	0.17391	0.17778	0.275	0.19444	0.21212	0.2766	0.35897	0.21154	0.13333	0.33333	0.26829	0.33333	0.24324	0.22581	0.2963	0.14706	0.21622	0.20513	0.11594	0.1039	0.41026	0.21622	0.3125	0.11818	0.13846	0.16923	0.25806	0.13043	0.15315	0.08636	0.28571	0.23333	0.23333	0.225	0.17857	0.21212	0.35294	0.12712	0.20313	0.13043	0.21429	0.19718	0.23529	0.125	0.17241	0.13725	0.22581	0.16393	0.26531	0.22034	0.19298	0.04348	0.19753	0.28947	0.30952	0.16216	0.45714
D00606	0.44444	0.16667	0.18333	0.19149	0.37037	0.13846	0.26	0.27083	0.34884	0.18519	0.19298	0.33333	0.25862	0.21818	0.28	0.4	0.44444	0.30233	0.25806	0.38776	0.22222	0.36111	0.17857	0.2963	0.18803	0.21277	0.23684	0.25926	0.23636	0.21918	0.44186	0.14815	0.48387	0.3125	0.375	0.22581	0.42857	0.26087	0.19512	0.19298	0.17073	0.31915	0.30435	0.25	0.17073	0.17073	0.13095	0.35135	0.31429	0.35	0.3125	0.58621	0.27027	0.2	0.2	0.2069	0.28205	0.28261	0.41379	0.23333	0.29825	0.2807	0.29091	0.34545	0.18519	0.19355	0.25	0.35417	0.33333	0.33333	0.23214	0.3	0.44828	0.44118	0.2	0.25926	1.0	0.2459	0.31915	0.34043	0.24194	0.38889	0.22857	0.29787	0.2619	0.38298	0.27119	0.23256	0.36364	0.29167	0.30769	0.15385	0.25352	0.25714	0.21667	0.26087	0.28333	0.54839	0.16418	0.11712	0.36735	0.22222	0.30556	0.18033	0.26471	0.175	0.21429	0.26087	0.15385	0.27451	0.24658	0.40741	0.25926	0.22222	0.28	0.29787	0.39394	0.3	0.41176	0.22222	0.31111	0.24242	0.29851	0.25	0.21875	0.33333	0.36957	0.28571	0.31481	0.33333	0.15789	0.375	0.37931	0.51852	0.24658	0.28125	0.24324	0.24638	0.34	0.22222	0.32759	0.2619	0.43333	0.24286	0.24074	0.34211	0.225	0.30556	0.20896	0.25	0.19767	0.24138	0.26415	0.27273	0.2	0.25373	0.25862	0.30357	0.25397	0.41379	0.27273	0.45161	0.22785	0.27451	0.15827	0.22222	0.2963	0.35556	0.325	0.30556	0.36364	0.25532	0.15385	0.32692	0.31667	0.2963	0.29268	0.23077	0.37838	0.32258	0.14815	0.22059	0.37838	0.23077	0.14493	0.23377	0.28205	0.27027	0.27083	0.19091	0.16923	0.30769	0.25806	0.33333	0.17117	0.10455	0.42857	0.26667	0.33333	0.4	0.28571	0.36364	0.32353	0.11017	0.26563	0.19565	0.17857	0.25352	0.27451	0.74074	0.41379	0.31373	0.22581	0.16393	0.22449	0.27119	0.17544	0.18519	0.22222	0.26316	0.30952	0.40541	0.25714
