data	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172	
D00519	0.40053	0.36639	0.45280	0.24864	0.46818	0.37825	0.38165	0.44622	0.35211	0.55151	0.38786	0.45546	0.40255	0.47012	0.41344	0.49419	0.45659	0.42189	0.57096	0.34217	0.46196	0.43886	0.46637	0.67100	0.47710	0.41697	0.34639	0.45246	0.39305	0.46903	0.43618	0.40826	0.35810	0.41724	0.44705	0.44050	0.37072	0.43589	0.38780	0.57055	0.40255	0.53524	0.38256	0.37072	0.42296	0.40910	0.43194	0.50109	0.44336	0.40139	1.00000	0.38165	0.42337	0.42920	0.50389	0.52953	0.44663	0.28670	0.56061	0.40053	0.39196	0.40338	0.39482	0.44419	0.40053	0.39155	0.49886	0.49071	0.37845	0.48500	0.43281	0.33683	0.47484	0.38109	0.41660	0.39419	0.38780	0.40011	0.43649	0.38185	0.33750	0.40034	0.33587	0.42677	0.37164	0.44705	0.37381	0.38781	0.39155	0.44586	0.27002	0.44383	0.31564	0.34727	0.58386	0.73747	0.59316	0.53164	0.57053	0.30926	0.34330	0.40182	0.43257	0.38012	0.40011	0.41766	0.35170	0.45099	0.37643	0.34823	0.49443	0.35317	0.47560	0.37072	0.48883	0.21030	0.21710	0.24217	0.21242	0.41925	0.42052	0.35810	0.35348	0.37845	0.36210	0.38226	0.43194	0.42465	0.45546	0.37528	0.45931	0.27661	0.43767	0.42230	0.41604	0.37412	0.34705	0.34097	0.34709	0.45729	0.54405	0.24851	0.32035	0.34828	0.11678	0.29405	0.31650	0.43491	0.30664	0.36963	0.34645	0.42034	0.46684	0.32675	0.46828	0.23078	0.32728	0.28862	0.37072	0.47527	0.37264	0.37412	0.48439	0.21308	0.34874	0.30216	0.34321	0.23618	0.28198	0.41582	0.33324	0.33337	0.24318	0.25045	0.50213	0.35348	0.39547	0.33801	0.46276	0.34530	0.40628	0.42105	0.39684	0.34246	0.36583	0.37876	0.42908	0.43884	0.34503	0.33597	0.21864	0.31132	0.29400	0.36103	0.35348	0.37921	0.33975	0.34086	0.32639	0.30845	0.40775	0.42337	0.29356	0.45778	0.25600	0.33563	0.45889	0.24661	0.43765	0.45573	
D00521	0.33022	0.53674	0.49487	0.38626	0.52544	0.41291	0.44770	0.44597	0.51791	0.44798	0.56180	0.50135	0.51940	0.42293	0.53538	0.46877	0.58380	0.56653	0.49240	0.39462	0.52873	0.50981	0.56478	0.44604	0.49487	0.43469	0.52611	0.44351	0.46954	0.51376	0.45850	0.47909	0.46127	0.50336	0.37131	0.52394	0.39962	0.42742	0.40966	0.43884	0.49983	0.44422	0.50712	0.51238	0.44422	0.41065	0.45604	0.43571	0.58204	0.49985	0.44157	1.00000	0.38183	0.41040	0.46279	0.49083	0.48382	0.41591	0.40338	0.38033	0.32496	0.36956	0.35177	0.38209	0.36780	0.39988	0.50336	0.47004	0.42719	0.40715	0.46428	0.62264	0.53297	0.51238	0.40274	0.41601	0.45060	0.44272	0.58110	0.44576	0.47698	0.38620	0.53312	0.44527	0.53868	0.40890	0.48845	0.46403	0.42493	0.50765	0.35253	0.51967	0.43368	0.42267	0.45079	0.55836	0.45656	0.43494	0.46182	0.52421	0.52544	0.41950	0.57556	0.35528	0.49284	0.40338	0.49635	0.48635	0.49083	0.59360	0.56328	0.49538	0.51414	0.49985	0.52219	0.31358	0.35815	0.36950	0.31191	0.36780	0.43019	0.56224	0.40243	0.49058	0.41145	0.50064	0.45604	0.47032	0.55154	0.35492	0.49415	0.39788	0.53719	0.44422	0.30264	0.53395	0.52920	0.48572	0.47583	0.43702	0.45806	0.38321	0.50765	0.76596	0.15624	0.46243	0.54173	0.41390	0.53237	0.46653	0.43811	0.37405	0.49616	0.47909	0.50335	0.36404	0.51332	0.49364	0.47480	0.44722	0.44448	0.52671	0.51947	0.27915	0.45323	0.46787	0.40015	0.36999	0.51654	0.48208	0.45046	0.44685	0.35153	0.36251	0.41782	0.51533	0.46805	0.56206	0.40866	0.48365	0.45389	0.42417	0.52849	0.48261	0.50719	0.47128	0.45428	0.54512	0.39637	0.57639	0.29036	0.46000	0.40841	0.41779	0.55908	0.54427	0.56992	0.49687	0.50642	0.43163	0.46831	0.50712	0.41121	0.48584	0.42486	0.52842	0.42544	0.36944	0.44701	0.43922	
D00524	0.41989	0.33474	0.32752	0.27625	0.35721	0.30648	0.32362	0.33591	0.27761	0.34412	0.34903	0.32578	0.32915	0.40796	0.31620	0.36935	0.35182	0.37566	0.31064	0.47867	0.29058	0.30216	0.36666	0.33081	0.37621	0.33370	0.26136	0.33331	0.35458	0.34375	0.35182	0.36305	0.35381	0.40594	0.53030	0.34957	0.34569	0.32995	0.30332	0.32578	0.31827	0.38319	0.32711	0.42568	0.28023	0.47270	0.46883	0.40395	0.33991	0.30869	0.38345	0.29740	1.00000	0.37595	0.30364	0.33682	0.36903	0.32810	0.30561	0.50229	0.46329	0.50614	0.48746	0.47867	0.44736	0.49020	0.32537	0.48636	0.29922	0.38261	0.37067	0.25115	0.32322	0.43182	0.32196	0.35318	0.30332	0.49488	0.27185	0.33167	0.26736	0.30370	0.34605	0.33307	0.32752	0.44790	0.31478	0.30710	0.42812	0.34016	0.22974	0.34279	0.22752	0.40386	0.27277	0.31766	0.32150	0.39267	0.31781	0.35963	0.33935	0.32878	0.35721	0.44736	0.39186	0.55298	0.36215	0.43885	0.40019	0.37365	0.41008	0.37661	0.44802	0.42568	0.43456	0.16608	0.20411	0.24067	0.21104	0.33749	0.35073	0.39349	0.29891	0.35560	0.30618	0.32352	0.36391	0.32900	0.33046	0.29525	0.39291	0.33794	0.31414	0.44812	0.37439	0.40251	0.31715	0.29162	0.40251	0.35381	0.30278	0.22555	0.36906	0.30505	0.10021	0.22964	0.40386	0.40661	0.32595	0.34727	0.29761	0.38425	0.39892	0.36799	0.37506	0.20376	0.33678	0.30881	0.38867	0.32991	0.38871	0.33678	0.41008	0.15545	0.25706	0.32046	0.55360	0.25792	0.23600	0.31478	0.32118	0.28836	0.17402	0.17892	0.34200	0.35052	0.38282	0.32658	0.34369	0.25417	0.28347	0.44498	0.31379	0.26066	0.29753	0.28608	0.47165	0.26066	0.36549	0.27589	0.16108	0.37566	0.21309	0.29174	0.28185	0.32583	0.23191	0.37439	0.38259	0.32332	0.47284	0.35458	0.27158	0.34566	0.26085	0.41152	0.46383	0.16512	0.47518	0.38417	
D00528	0.37767	0.34495	0.40404	0.29597	0.47709	0.49399	0.43440	0.45085	0.38780	0.41336	0.43065	0.43608	0.52851	0.52835	0.37081	0.37265	0.42984	0.43883	0.43360	0.44398	0.42149	0.37504	0.43062	0.41940	0.42843	0.35137	0.29981	0.52330	0.47020	0.38781	0.40884	0.43884	0.52669	0.46848	0.51248	0.43248	0.41255	0.33286	0.31169	0.39748	0.49610	0.44194	0.43187	0.48643	0.35538	0.55424	0.51119	0.46490	0.39866	0.42479	0.39815	0.33141	0.39259	1.00000	0.36997	0.44445	0.44703	0.31637	0.42473	0.49252	0.41797	0.43225	0.44705	0.43225	0.42868	0.44296	0.42240	0.51591	0.46300	0.50877	0.54855	0.33678	0.48307	0.48643	0.33019	0.32410	0.27657	0.44098	0.30122	0.31637	0.29222	0.31888	0.39429	0.32291	0.32149	0.53784	0.38088	0.34235	0.49397	0.39748	0.21270	0.40881	0.23958	0.52046	0.35279	0.33577	0.40567	0.45592	0.41273	0.43065	0.43832	0.32479	0.46821	0.42868	0.46649	0.42473	0.40993	0.51065	0.49151	0.44745	0.42042	0.48320	0.41165	0.48643	0.39962	0.16485	0.19324	0.22878	0.16932	0.47969	0.50482	0.38698	0.30540	0.40662	0.31639	0.42030	0.42479	0.45926	0.41678	0.30635	0.40577	0.29998	0.40596	0.48534	0.30330	0.34660	0.41844	0.40535	0.55926	0.52669	0.38780	0.25922	0.39758	0.37987	0.09496	0.23563	0.41680	0.93333	0.31158	0.50685	0.25326	0.40079	0.42996	0.54087	0.46821	0.19253	0.36963	0.34812	0.48656	0.36594	0.49571	0.41409	0.44206	0.16426	0.25340	0.38596	0.29855	0.20970	0.24884	0.28278	0.28817	0.31914	0.19189	0.19740	0.34495	0.41527	0.42108	0.32968	0.53846	0.25951	0.33854	0.32826	0.44544	0.30277	0.29392	0.31410	0.52835	0.34763	0.41031	0.30666	0.17151	0.37081	0.24338	0.25310	0.31913	0.40567	0.31835	0.38631	0.45618	0.28580	0.45732	0.43173	0.24892	0.38781	0.25174	0.44544	0.47612	0.23986	0.45715	0.48500	
D00530	0.35585	0.35624	0.52779	0.30049	0.45105	0.51952	0.44006	0.43153	0.45843	0.56793	0.44194	0.53737	0.44224	0.48796	0.59631	0.43789	0.51615	0.49483	0.52441	0.36655	0.45231	0.44248	0.44513	0.50295	0.44127	0.45758	0.38044	0.49901	0.53662	0.48198	0.56548	0.41617	0.36511	0.54901	0.42761	0.58732	0.38301	0.43295	0.43214	0.49259	0.50942	0.51840	0.53652	0.48158	0.57196	0.41690	0.43689	0.51473	0.52747	0.53514	0.52330	0.41649	0.35798	0.41654	1.00000	0.55757	0.46760	0.30796	0.50438	0.37370	0.34835	0.39405	0.38656	0.37620	0.37370	0.40155	0.53116	0.48367	0.50416	0.53689	0.54688	0.40931	0.57335	0.51728	0.43718	0.42972	0.32677	0.42690	0.37470	0.35551	0.38565	0.42272	0.42399	0.44996	0.53874	0.46797	0.46885	0.44996	0.52653	0.50757	0.29846	0.44084	0.30658	0.42525	0.44788	0.48884	0.47335	0.43939	0.44246	0.37763	0.42876	0.41988	0.45569	0.40941	0.55188	0.37084	0.48555	0.52478	0.50443	0.43672	0.51830	0.47520	0.49295	0.48158	0.51330	0.20938	0.24726	0.30110	0.20468	0.40941	0.39975	0.40759	0.47003	0.39694	0.49006	0.56308	0.56187	0.56447	0.49269	0.41649	0.57160	0.30924	0.48079	0.44224	0.31654	0.37809	0.51232	0.45555	0.50081	0.46759	0.39957	0.26841	0.43024	0.44801	0.10940	0.35425	0.46086	0.40368	0.34762	0.36392	0.33904	0.41751	0.51192	0.39832	0.46457	0.24793	0.40943	0.37852	0.48158	0.46491	0.50091	0.42612	0.50942	0.22484	0.41284	0.31866	0.33052	0.28786	0.34723	0.34282	0.32078	0.31260	0.26256	0.27049	0.50618	0.43295	0.43430	0.35107	0.48106	0.35548	0.54877	0.35116	0.55799	0.45145	0.36301	0.45194	0.43439	0.43073	0.46332	0.34453	0.22823	0.32469	0.29608	0.37249	0.40490	0.49130	0.40554	0.38816	0.36939	0.31173	0.42765	0.50979	0.38072	0.43902	0.26269	0.48667	0.49153	0.29152	0.42403	0.54688	
D00533	0.42822	0.48881	0.48236	0.27367	0.49623	0.48578	0.38868	0.46292	0.41845	0.89818	0.50310	0.57175	0.56807	0.50679	0.41094	0.41933	0.58805	0.64410	0.58141	0.43145	0.40898	0.38871	0.63298	0.56795	0.45408	0.41804	0.39370	0.38324	0.48863	0.53506	0.52594	0.45057	0.36942	0.48184	0.38773	0.67982	0.37154	0.40252	0.35936	0.48505	0.57335	0.54094	0.56920	0.49244	0.51954	0.41486	0.39470	0.65682	0.56987	0.50976	0.51178	0.42002	0.36186	0.45447	0.53040	1.00000	0.64154	0.28152	0.60883	0.42822	0.37248	0.38537	0.34667	0.38537	0.38215	0.37201	0.60849	0.55308	0.47380	0.50069	0.54808	0.43738	0.48921	0.47539	0.40671	0.41422	0.32992	0.39872	0.39938	0.37674	0.37847	0.38243	0.36280	0.38224	0.39714	0.52083	0.45886	0.38224	0.48719	0.60632	0.22877	0.38885	0.27289	0.40374	0.45182	0.52278	0.51408	0.48188	0.49696	0.43168	0.53194	0.44486	0.60335	0.35911	0.58902	0.40149	0.55497	0.47872	0.46439	0.52812	0.50842	0.48420	0.48995	0.49244	0.50475	0.19546	0.22406	0.23919	0.18417	0.47430	0.49687	0.50839	0.36132	0.44077	0.35605	0.61687	0.71723	0.66292	0.54368	0.35737	0.42481	0.26570	0.45885	0.50749	0.27641	0.40252	0.55282	0.37107	0.53471	0.46797	0.46327	0.23831	0.51468	0.48009	0.09283	0.28129	0.50153	0.43254	0.39938	0.36167	0.35751	0.42991	0.49437	0.37390	0.50521	0.25276	0.34630	0.41293	0.48098	0.49092	0.47705	0.49866	0.49766	0.20573	0.33280	0.34598	0.28198	0.24676	0.35263	0.33259	0.27939	0.30396	0.22588	0.23255	0.45008	0.36233	0.52947	0.37245	0.49807	0.33591	0.41330	0.36410	0.52680	0.37438	0.35012	0.34066	0.42597	0.41694	0.47475	0.31378	0.21363	0.29556	0.27289	0.30807	0.38879	0.51418	0.38807	0.52073	0.45663	0.29225	0.38926	0.58079	0.35874	0.52093	0.25663	0.50475	0.49411	0.24699	0.38969	0.53649	
D00536	0.46412	0.46840	0.46317	0.26847	0.45286	0.42918	0.33414	0.38033	0.35413	0.60830	0.42555	0.46696	0.58477	0.40439	0.50932	0.48114	0.56847	0.53478	0.55524	0.57363	0.37625	0.35773	0.52965	0.50636	0.39824	0.46276	0.35821	0.42864	0.55994	0.47940	0.48535	0.31938	0.40058	0.60622	0.52344	0.49146	0.39137	0.43783	0.37775	0.42836	0.56406	0.39093	0.62613	0.60076	0.39617	0.48853	0.45300	0.73974	0.58198	0.52688	0.41115	0.40211	0.37478	0.43594	0.41715	0.62151	1.00000	0.32402	0.60543	0.46412	0.42657	0.46783	0.39694	0.50757	0.51703	0.45248	0.59847	0.47523	0.41870	0.52073	0.64148	0.39599	0.50414	0.62539	0.32114	0.37048	0.33092	0.41068	0.37310	0.28832	0.36910	0.40211	0.37666	0.41562	0.46317	0.46464	0.34779	0.36368	0.49879	0.52569	0.26349	0.40380	0.28059	0.45196	0.38980	0.42712	0.47071	0.38101	0.45662	0.43738	0.48856	0.37580	0.54213	0.43767	0.68636	0.43343	0.62295	0.49146	0.57556	0.53944	0.41257	0.56992	0.42695	0.61314	0.37368	0.17196	0.20080	0.21541	0.20694	0.43767	0.54294	0.55928	0.35542	0.31538	0.35413	0.49913	0.47122	0.48034	0.52238	0.31441	0.35471	0.27238	0.41055	0.57401	0.28714	0.41036	0.47236	0.34263	0.64570	0.36005	0.41225	0.25667	0.52569	0.45740	0.09643	0.31317	0.55398	0.45076	0.30817	0.37212	0.35821	0.37367	0.40133	0.39074	0.38144	0.23780	0.36531	0.40725	0.55164	0.36073	0.52689	0.41036	0.39093	0.18298	0.35032	0.31128	0.29217	0.21692	0.26950	0.36179	0.29497	0.28058	0.21154	0.21772	0.33678	0.38289	0.45590	0.42340	0.36857	0.30676	0.34645	0.37367	0.57444	0.32139	0.40034	0.33273	0.45540	0.34406	0.57045	0.39519	0.18985	0.33073	0.27657	0.27746	0.43783	0.43500	0.31438	0.51267	0.46530	0.28738	0.44025	0.71864	0.31480	0.38226	0.30822	0.57543	0.61913	0.21693	0.46024	0.56198	
D00537	0.37061	0.48343	0.43181	0.43910	0.45487	0.39036	0.37187	0.38536	0.38820	0.32775	0.42990	0.39036	0.37179	0.37537	0.45820	0.44272	0.39726	0.41059	0.40559	0.41346	0.44088	0.41622	0.39702	0.38536	0.42582	0.40443	0.41323	0.34132	0.40774	0.41392	0.37346	0.38702	0.43630	0.44586	0.42155	0.37013	0.36513	0.41534	0.38133	0.40226	0.37179	0.35989	0.38394	0.40084	0.35989	0.40489	0.43655	0.33990	0.36587	0.41274	0.35138	0.42367	0.40774	0.39917	0.35971	0.35656	0.40941	1.00000	0.33299	0.36418	0.31800	0.37228	0.33157	0.37228	0.35871	0.40108	0.36846	0.37561	0.39202	0.32369	0.35513	0.35059	0.37870	0.41274	0.48451	0.44581	0.42221	0.38227	0.41956	0.44662	0.41235	0.39993	0.43224	0.41442	0.40202	0.32633	0.43156	0.43829	0.35347	0.40226	0.48191	0.44951	0.39420	0.38702	0.37810	0.36107	0.41916	0.48200	0.45986	0.51322	0.35964	0.38987	0.41916	0.34681	0.37037	0.41322	0.34989	0.42964	0.40417	0.45701	0.43130	0.40250	0.40250	0.40084	0.42797	0.29657	0.30969	0.35613	0.39374	0.29920	0.35847	0.41250	0.38568	0.40392	0.40017	0.35989	0.34132	0.34299	0.41416	0.41782	0.45487	0.51024	0.34108	0.46109	0.35631	0.58198	0.36322	0.34607	0.37203	0.37679	0.45629	0.39446	0.44987	0.37988	0.20493	0.35150	0.39893	0.39060	0.36008	0.45320	0.34576	0.37654	0.45678	0.41083	0.43106	0.38428	0.41516	0.52580	0.40084	0.45796	0.38394	0.39656	0.45511	0.32063	0.35915	0.45377	0.44296	0.32939	0.33202	0.38987	0.42190	0.42121	0.37557	0.36905	0.37630	0.42724	0.47177	0.41225	0.36773	0.42056	0.35990	0.50162	0.36846	0.39838	0.44752	0.39844	0.44678	0.34740	0.35014	0.40437	0.33371	0.44643	0.44142	0.41843	0.37970	0.39535	0.37724	0.43963	0.50822	0.47215	0.46011	0.36013	0.41192	0.45296	0.45525	0.38036	0.33324	0.29787	0.43988	0.37894	
D00538	0.43939	0.35310	0.38084	0.20708	0.36230	0.38919	0.33325	0.30536	0.33882	0.63197	0.33882	0.48487	0.46424	0.35140	0.41452	0.37369	0.43049	0.39752	0.55392	0.38404	0.32138	0.30580	0.38039	0.53641	0.30785	0.37426	0.28501	0.48810	0.58216	0.44577	0.42083	0.29751	0.39915	0.52387	0.38820	0.51217	0.31571	0.34070	0.29496	0.55248	0.45429	0.43265	0.58216	0.45123	0.45429	0.33285	0.36497	0.71986	0.53714	0.56198	0.51182	0.31350	0.29367	0.40255	0.45004	0.57378	0.58818	0.23985	1.00000	0.35012	0.39714	0.38404	0.37155	0.38404	0.37988	0.33702	0.47017	0.42213	0.37976	0.59234	0.56077	0.31856	0.48380	0.52511	0.27077	0.31856	0.28325	0.36133	0.31822	0.27556	0.26779	0.31350	0.31081	0.32379	0.38084	0.38837	0.26980	0.29782	0.53052	0.40849	0.21358	0.35382	0.21515	0.45462	0.40279	0.45581	0.46055	0.29477	0.43056	0.40068	0.38016	0.36078	0.41586	0.37988	0.56145	0.31559	0.52199	0.46753	0.45859	0.45867	0.30280	0.48073	0.34199	0.45123	0.27895	0.15433	0.17020	0.18718	0.14910	0.40963	0.38989	0.41899	0.28577	0.27644	0.28169	0.47593	0.50850	0.51638	0.39558	0.30098	0.37128	0.24813	0.41899	0.45336	0.22941	0.34070	0.49130	0.34179	0.51341	0.43798	0.38890	0.19188	0.39310	0.37306	0.08249	0.25896	0.41206	0.40143	0.26411	0.38912	0.30571	0.38828	0.29480	0.39953	0.36230	0.19426	0.29181	0.37985	0.52511	0.37426	0.55469	0.32697	0.30280	0.17233	0.30488	0.26740	0.24445	0.18949	0.24241	0.30477	0.21490	0.21323	0.19047	0.19594	0.32147	0.32697	0.40488	0.33090	0.36758	0.23109	0.32094	0.25612	0.45760	0.27231	0.30067	0.30583	0.37691	0.34325	0.47747	0.28497	0.17605	0.21902	0.22957	0.26789	0.38190	0.38016	0.28093	0.38275	0.42626	0.21855	0.33964	0.58216	0.28433	0.35018	0.22686	0.43568	0.64352	0.18885	0.36644	0.63875	
D00539	0.40486	0.29392	0.34535	0.22955	0.37759	0.27060	0.30633	0.29178	0.26535	0.29672	0.32248	0.34781	0.37549	0.42425	0.34406	0.34046	0.35299	0.36107	0.33155	0.61069	0.30596	0.30397	0.34304	0.33379	0.32982	0.32844	0.22142	0.28754	0.53693	0.31358	0.30234	0.30472	0.37646	0.40920	0.58169	0.37505	0.33680	0.32499	0.28006	0.27060	0.38625	0.38625	0.53693	0.50918	0.29969	0.82751	0.62914	0.47052	0.29969	0.34290	0.32512	0.27411	0.45453	0.43707	0.28832	0.36312	0.41238	0.25292	0.31131	1.00000	0.44783	0.38537	0.47333	0.38537	0.36540	0.40175	0.31705	0.47052	0.26429	0.46034	0.58753	0.24020	0.37420	0.57082	0.31207	0.30397	0.27503	0.54298	0.25173	0.30955	0.25499	0.29917	0.28297	0.30838	0.31358	0.40315	0.27235	0.30838	0.43421	0.40572	0.19315	0.31676	0.19937	0.34553	0.24674	0.27513	0.28832	0.36107	0.28695	0.30023	0.34188	0.28875	0.34188	0.46470	0.50005	0.57912	0.51818	0.44200	0.50135	0.39545	0.42582	0.46943	0.37012	0.50918	0.42828	0.11908	0.14822	0.16241	0.16567	0.34546	0.32865	0.37561	0.25455	0.30188	0.26535	0.36461	0.33151	0.32659	0.32437	0.23653	0.32402	0.29327	0.33678	0.42954	0.24549	0.33814	0.32512	0.24644	0.53693	0.41613	0.26025	0.18371	0.40240	0.29143	0.06655	0.20373	0.42189	0.43378	0.20799	0.34986	0.21107	0.33677	0.41420	0.40674	0.37759	0.16127	0.26586	0.26760	0.53381	0.29929	0.46834	0.31126	0.42675	0.13049	0.21353	0.29392	0.30617	0.17215	0.20852	0.29494	0.26447	0.24165	0.14534	0.14926	0.30820	0.29752	0.27034	0.25373	0.27696	0.23399	0.25760	0.36785	0.34870	0.22777	0.27664	0.28493	0.65161	0.21692	0.40315	0.25448	0.13499	0.27605	0.17804	0.23370	0.25632	0.35973	0.24110	0.39181	0.31939	0.27360	0.51107	0.39959	0.21347	0.30128	0.20436	0.40920	0.49861	0.16037	0.57046	0.42436	
D00542	0.40201	0.20719	0.29619	0.15605	0.26918	0.26921	0.19515	0.22725	0.19290	0.29488	0.25004	0.26921	0.27649	0.32039	0.25782	0.26404	0.29026	0.27482	0.27529	0.42005	0.21067	0.20103	0.35045	0.29026	0.23126	0.23994	0.18963	0.33503	0.37015	0.27995	0.29026	0.22163	0.27584	0.31539	0.43629	0.28417	0.26115	0.22787	0.19877	0.28852	0.23321	0.29813	0.34268	0.31040	0.21168	0.45098	0.38428	0.41697	0.27649	0.31040	0.30325	0.21057	0.39761	0.34590	0.25132	0.29235	0.35757	0.20157	0.33892	0.42195	1.00000	0.60799	0.80551	0.57040	0.64006	0.52926	0.29235	0.45098	0.28173	0.38246	0.38338	0.20103	0.25346	0.31040	0.19606	0.20103	0.19877	0.38373	0.19685	0.20157	0.17509	0.21057	0.21711	0.21711	0.23126	0.34711	0.23173	0.25160	0.36695	0.24991	0.13975	0.23173	0.13424	0.32366	0.21773	0.22942	0.26918	0.24081	0.26914	0.20719	0.21561	0.23173	0.26918	0.56071	0.38373	0.33892	0.30467	0.35113	0.29235	0.27584	0.29813	0.27727	0.27727	0.31040	0.29248	0.09280	0.10606	0.13021	0.12221	0.34260	0.38373	0.27584	0.20040	0.22535	0.20719	0.25485	0.21189	0.20585	0.26921	0.21057	0.28703	0.18706	0.27584	0.34141	0.18776	0.22787	0.26244	0.19877	0.34268	0.27584	0.22942	0.13320	0.23061	0.22680	0.06362	0.15884	0.24204	0.34869	0.16439	0.25698	0.16893	0.23593	0.33227	0.28285	0.26918	0.11906	0.20447	0.18089	0.33503	0.22537	0.37015	0.24160	0.34141	0.09929	0.19089	0.20719	0.26918	0.12740	0.13962	0.21773	0.17308	0.18026	0.10950	0.11220	0.22147	0.22787	0.25253	0.20271	0.21413	0.15274	0.21978	0.25253	0.24628	0.22744	0.19941	0.19343	0.39691	0.20477	0.25775	0.19606	0.10239	0.20681	0.13424	0.15884	0.22787	0.25132	0.16316	0.22535	0.21846	0.21610	0.31552	0.37015	0.16316	0.23806	0.15274	0.31539	0.50787	0.12122	0.36146	0.41443	
D00543	0.41223	0.24189	0.33561	0.18545	0.34826	0.25820	0.22506	0.27828	0.24189	0.30583	0.29902	0.25820	0.28578	0.35685	0.32468	0.33134	0.36230	0.29913	0.35640	0.54895	0.28383	0.27027	0.34051	0.34129	0.28692	0.30450	0.23547	0.37022	0.43687	0.28692	0.29928	0.23039	0.34387	0.39439	0.52323	0.29375	0.32097	0.28870	0.25062	0.31610	0.24250	0.30742	0.35447	0.39485	0.27502	0.49977	0.46873	0.46558	0.32906	0.34560	0.33242	0.26606	0.46434	0.38235	0.31255	0.32528	0.42183	0.26619	0.35170	0.39354	0.64067	1.00000	0.73022	0.73709	0.82570	0.62444	0.32528	0.46558	0.27100	0.38011	0.38127	0.24476	0.28749	0.37022	0.25860	0.24476	0.25062	0.43892	0.24478	0.24239	0.21964	0.26606	0.27462	0.27462	0.30315	0.42456	0.26575	0.33509	0.41335	0.31610	0.18100	0.25175	0.17340	0.37323	0.29376	0.26557	0.34826	0.29913	0.34271	0.24189	0.22328	0.25175	0.34826	0.44982	0.39599	0.44097	0.36893	0.40534	0.44047	0.30420	0.35070	0.33510	0.31129	0.41948	0.35990	0.11630	0.13457	0.16786	0.15683	0.31816	0.45312	0.30420	0.26123	0.23342	0.27045	0.28578	0.24709	0.26368	0.33541	0.29112	0.36611	0.21550	0.32403	0.41563	0.23342	0.28870	0.27120	0.22721	0.35447	0.32403	0.29532	0.17198	0.27750	0.25333	0.07609	0.21623	0.29161	0.38271	0.19068	0.31978	0.20442	0.29288	0.38330	0.35282	0.33040	0.14633	0.25808	0.21301	0.39485	0.24620	0.39575	0.28870	0.37235	0.12205	0.25147	0.24189	0.31255	0.15050	0.16104	0.26575	0.22694	0.19756	0.13564	0.13923	0.25617	0.28870	0.25966	0.24306	0.27496	0.19890	0.27432	0.30949	0.27920	0.25498	0.25906	0.23231	0.48438	0.25498	0.30878	0.25860	0.12080	0.23111	0.17340	0.20731	0.24750	0.27684	0.20710	0.27100	0.25537	0.24364	0.38355	0.38194	0.22694	0.26025	0.19890	0.32528	0.46325	0.15128	0.44047	0.44337	
